audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec,audio_severity_score,audio_db_norm,audio_db_log,audio_rolling_mean,audio_rolling_max,audio_rolling_std,is_noise_spike,is_argument_signal,is_sustained_noise,audio_score,sustained_penalty,audio_score_adjusted,audio_above_baseline
AUD693,TRIP110,2024-02-06 09:10:42,1242,63,normal,0,1,0.36666666666666664,1.7993405494535817,56.5,63.0,9.192388155425117,0,0,0,0.3,0.0,0.3,0
AUD694,TRIP110,2024-02-06 09:12:42,1362,74,conversation,32,2,0.4888888888888889,1.8692317197309762,62.333333333333336,74.0,12.013880860626733,0,0,0,0.45333333333333337,0.10666666666666667,0.46784000000000003,0
AUD695,TRIP110,2024-02-06 09:13:42,1422,62,normal,0,1,0.35555555555555557,1.792391689498254,66.33333333333333,74.0,6.658328118479388,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD696,TRIP110,2024-02-06 09:23:00,1980,55,quiet,0,0,0.2777777777777778,1.7403626894942439,63.666666666666664,74.0,9.609023536933046,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD697,TRIP111,2024-02-06 09:57:00,0,54,quiet,0,0,0.26666666666666666,1.7323937598229686,54.0,54.0,0.0,0,0,0,0.16,0.0,0.16,0
AUD698,TRIP111,2024-02-06 10:01:49,289,58,normal,0,1,0.3111111111111111,1.7634279935629373,56.0,58.0,2.8284271247461903,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD699,TRIP111,2024-02-06 10:03:49,409,56,normal,58,1,0.28888888888888886,1.7481880270062005,56.0,58.0,2.0,0,0,0,0.2533333333333333,0.19333333333333333,0.26802666666666664,0
AUD702,TRIP111,2024-02-06 10:16:00,1140,51,quiet,0,0,0.23333333333333334,1.7075701760979363,55.0,58.0,3.605551275463989,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD700,TRIP111,2024-02-06 10:20:41,1421,97,argument,38,5,0.7444444444444445,1.9867717342662448,68.0,97.0,25.238858928247925,1,1,0,0.8466666666666667,0.12666666666666668,0.8788400000000001,1
AUD701,TRIP111,2024-02-06 10:21:41,1481,84,conversation,0,2,0.6,1.9242792860618816,77.33333333333333,97.0,23.713568549109883,0,0,0,0.52,0.0,0.52,0
AUD703,TRIP112,2024-02-06 10:04:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD704,TRIP112,2024-02-06 10:05:13,73,60,normal,0,1,0.3333333333333333,1.7781512503836436,56.0,60.0,5.656854249492381,0,0,0,0.28,0.0,0.28,0
AUD705,TRIP112,2024-02-06 10:07:13,193,56,normal,0,1,0.28888888888888886,1.7481880270062005,56.0,60.0,4.0,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD706,TRIP112,2024-02-06 10:40:00,2160,56,quiet,0,0,0.28888888888888886,1.7481880270062005,57.333333333333336,60.0,2.3094010767585034,0,0,0,0.1733333333333333,0.0,0.1733333333333333,0
AUD707,TRIP113,2024-02-06 11:11:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD708,TRIP113,2024-02-06 11:24:25,805,59,normal,0,1,0.32222222222222224,1.7708520116421442,54.5,59.0,6.363961030678928,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD709,TRIP113,2024-02-06 11:26:25,925,83,very_loud,136,4,0.5888888888888889,1.919078092376074,64.0,83.0,17.05872210923198,0,1,1,0.6733333333333333,0.4533333333333333,0.7649066666666666,1
AUD710,TRIP113,2024-02-06 11:27:25,985,73,conversation,0,2,0.4777777777777778,1.863322860120456,71.66666666666667,83.0,12.055427546683415,0,0,0,0.4466666666666667,0.0,0.4466666666666667,0
AUD711,TRIP113,2024-02-06 11:30:00,1140,48,quiet,0,0,0.2,1.6812412373755872,68.0,83.0,18.027756377319946,0,0,0,0.12,0.0,0.12,0
AUD712,TRIP114,2024-02-06 12:18:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD713,TRIP114,2024-02-06 12:23:00,300,57,normal,0,1,0.3,1.7558748556724915,53.5,57.0,4.949747468305833,0,0,0,0.26,0.0,0.26,0
AUD714,TRIP114,2024-02-06 12:28:00,600,61,normal,0,1,0.34444444444444444,1.7853298350107671,56.0,61.0,5.5677643628300215,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD715,TRIP114,2024-02-06 12:33:00,900,63,conversation,0,2,0.36666666666666664,1.7993405494535817,60.333333333333336,63.0,3.0550504633038926,0,0,0,0.38,0.0,0.38,0
AUD716,TRIP114,2024-02-06 12:38:00,1200,62,conversation,0,2,0.35555555555555557,1.792391689498254,62.0,63.0,0.9999999999999947,0,0,0,0.3733333333333334,0.0,0.3733333333333334,0
AUD717,TRIP114,2024-02-06 12:43:00,1500,65,normal,0,1,0.3888888888888889,1.8129133566428555,63.333333333333336,65.0,1.5275252316519423,0,0,0,0.31333333333333335,0.0,0.31333333333333335,1
AUD718,TRIP114,2024-02-06 12:48:00,1800,49,quiet,0,0,0.2111111111111111,1.6901960800285136,58.666666666666664,65.0,8.50490054811538,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD719,TRIP115,2024-02-06 13:25:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD720,TRIP115,2024-02-06 13:28:00,180,66,normal,0,1,0.4,1.8195439355418688,58.5,66.0,10.606601717798213,0,0,0,0.32,0.0,0.32,0
AUD721,TRIP115,2024-02-06 13:31:00,360,58,normal,0,1,0.3111111111111111,1.7634279935629373,58.333333333333336,66.0,7.505553499465135,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD722,TRIP115,2024-02-06 13:34:00,540,61,normal,0,1,0.34444444444444444,1.7853298350107671,61.666666666666664,66.0,4.04145188432738,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD723,TRIP115,2024-02-06 13:37:00,720,59,normal,0,1,0.32222222222222224,1.7708520116421442,59.333333333333336,61.0,1.5275252316519417,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD724,TRIP115,2024-02-06 13:40:00,900,68,conversation,0,2,0.4222222222222222,1.8325089127062364,62.666666666666664,68.0,4.725815626252608,0,0,0,0.41333333333333333,0.0,0.41333333333333333,1
AUD725,TRIP115,2024-02-06 13:43:00,1080,48,quiet,0,0,0.2,1.6812412373755872,58.333333333333336,68.0,10.016652800877813,0,0,0,0.12,0.0,0.12,0
AUD726,TRIP116,2024-02-06 14:32:00,0,55,quiet,0,0,0.2777777777777778,1.7403626894942439,55.0,55.0,0.0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD727,TRIP116,2024-02-06 14:40:19,499,57,normal,0,1,0.3,1.7558748556724915,56.0,57.0,1.4142135623730951,0,0,0,0.26,0.0,0.26,0
AUD728,TRIP116,2024-02-06 14:42:19,619,59,normal,117,1,0.32222222222222224,1.7708520116421442,57.0,59.0,2.0,0,0,1,0.2733333333333333,0.39,0.3053133333333333,0
AUD729,TRIP116,2024-02-06 15:10:00,2280,52,quiet,0,0,0.24444444444444444,1.7160033436347992,56.0,59.0,3.605551275463989,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD730,TRIP117,2024-02-06 15:39:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD731,TRIP117,2024-02-06 15:51:06,726,60,normal,0,1,0.3333333333333333,1.7781512503836436,55.5,60.0,6.363961030678928,0,0,0,0.28,0.0,0.28,0
AUD732,TRIP117,2024-02-06 15:53:06,846,74,loud,74,3,0.4888888888888889,1.8692317197309762,61.666666666666664,74.0,11.590225767142474,0,0,1,0.5333333333333333,0.24666666666666667,0.5728,1
AUD733,TRIP117,2024-02-06 15:54:06,906,63,normal,0,1,0.36666666666666664,1.7993405494535817,65.66666666666667,74.0,7.371114795831998,0,0,0,0.3,0.0,0.3,0
AUD734,TRIP117,2024-02-06 16:10:00,1860,53,quiet,0,0,0.25555555555555554,1.724275869600789,63.333333333333336,74.0,10.50396750439249,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD735,TRIP118,2024-02-06 16:46:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD736,TRIP118,2024-02-06 16:58:07,727,62,normal,0,1,0.35555555555555557,1.792391689498254,57.5,62.0,6.363961030678928,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD737,TRIP118,2024-02-06 17:00:07,847,60,normal,120,1,0.3333333333333333,1.7781512503836436,58.333333333333336,62.0,4.725815626252608,0,0,1,0.28,0.4,0.31360000000000005,0
AUD738,TRIP118,2024-02-06 17:07:27,1287,56,normal,0,1,0.28888888888888886,1.7481880270062005,59.333333333333336,62.0,3.055050463303892,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD739,TRIP118,2024-02-06 17:15:00,1740,55,quiet,0,0,0.2777777777777778,1.7403626894942439,57.0,60.0,2.64575131106459,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD740,TRIP119,2024-02-06 17:53:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD741,TRIP119,2024-02-06 17:58:00,300,55,normal,0,1,0.2777777777777778,1.7403626894942439,52.5,55.0,3.5355339059327378,0,0,0,0.24666666666666667,0.0,0.24666666666666667,0
AUD742,TRIP119,2024-02-06 18:03:00,600,65,conversation,0,2,0.3888888888888889,1.8129133566428555,56.666666666666664,65.0,7.637626158259734,0,0,0,0.39333333333333337,0.0,0.39333333333333337,1
AUD743,TRIP119,2024-02-06 18:08:00,900,61,normal,0,1,0.34444444444444444,1.7853298350107671,60.333333333333336,65.0,5.033222956847169,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD744,TRIP119,2024-02-06 18:13:00,1200,63,conversation,0,2,0.36666666666666664,1.7993405494535817,63.0,65.0,2.0000000000000044,0,0,0,0.38,0.0,0.38,0
AUD745,TRIP119,2024-02-06 18:18:00,1500,67,conversation,0,2,0.4111111111111111,1.8260748027008264,63.666666666666664,67.0,3.055050463303897,0,0,0,0.4066666666666667,0.0,0.4066666666666667,1
AUD746,TRIP119,2024-02-06 18:23:00,1800,51,quiet,0,0,0.23333333333333334,1.7075701760979363,60.333333333333336,67.0,8.326663997864534,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD747,TRIP120,2024-02-06 06:00:00,0,55,quiet,0,0,0.2777777777777778,1.7403626894942439,55.0,55.0,0.0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD748,TRIP120,2024-02-06 06:14:44,884,58,normal,0,1,0.3111111111111111,1.7634279935629373,56.5,58.0,2.1213203435596424,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD749,TRIP120,2024-02-06 06:16:44,1004,56,normal,0,1,0.28888888888888886,1.7481880270062005,56.333333333333336,58.0,1.5275252316519468,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD750,TRIP120,2024-02-06 06:31:00,1860,53,quiet,0,0,0.25555555555555554,1.724275869600789,55.666666666666664,58.0,2.516611478423582,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD751,TRIP121,2024-02-06 07:07:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD752,TRIP121,2024-02-06 07:10:10,190,60,conversation,0,2,0.3333333333333333,1.7781512503836436,55.5,60.0,6.363961030678928,0,0,0,0.36,0.0,0.36,0
AUD753,TRIP121,2024-02-06 07:13:20,380,66,normal,0,1,0.4,1.8195439355418688,59.0,66.0,7.54983443527075,0,0,0,0.32,0.0,0.32,0
AUD754,TRIP121,2024-02-06 07:16:30,570,58,conversation,0,2,0.3111111111111111,1.7634279935629373,61.333333333333336,66.0,4.163331998932266,0,0,0,0.3466666666666667,0.0,0.3466666666666667,0
AUD755,TRIP121,2024-02-06 07:19:40,760,62,normal,0,1,0.35555555555555557,1.792391689498254,62.0,66.0,4.0,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD756,TRIP121,2024-02-06 07:22:50,950,65,normal,0,1,0.3888888888888889,1.8129133566428555,61.666666666666664,65.0,3.5118845842842474,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD757,TRIP121,2024-02-06 07:26:00,1140,46,quiet,0,0,0.17777777777777778,1.662757831681574,57.666666666666664,65.0,10.214368964029708,0,0,0,0.10666666666666667,0.0,0.10666666666666667,0
AUD758,TRIP122,2024-02-06 08:14:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD759,TRIP122,2024-02-06 08:22:09,489,62,normal,0,1,0.35555555555555557,1.792391689498254,57.0,62.0,7.0710678118654755,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD760,TRIP122,2024-02-06 08:24:09,609,83,very_loud,80,4,0.5888888888888889,1.919078092376074,65.66666666666667,83.0,15.821925715074421,0,1,1,0.6733333333333333,0.26666666666666666,0.7272000000000001,1
AUD761,TRIP122,2024-02-06 08:25:09,669,68,conversation,0,2,0.4222222222222222,1.8325089127062364,71.0,83.0,10.816653826391963,0,0,0,0.41333333333333333,0.0,0.41333333333333333,0
AUD762,TRIP122,2024-02-06 08:32:34,1114,97,argument,146,5,0.7444444444444445,1.9867717342662448,82.66666666666667,97.0,14.502873278538056,1,1,1,0.8466666666666667,0.4866666666666667,0.9702799999999999,0
AUD763,TRIP122,2024-02-06 08:33:34,1174,84,conversation,0,2,0.6,1.9242792860618816,83.0,97.0,14.525839046333944,0,0,0,0.52,0.0,0.52,0
AUD766,TRIP122,2024-02-06 08:36:00,1320,49,quiet,0,0,0.2111111111111111,1.6901960800285136,76.66666666666667,97.0,24.826061575153908,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD764,TRIP122,2024-02-06 08:37:28,1408,74,loud,129,3,0.4888888888888889,1.8692317197309762,69.0,84.0,18.027756377319946,0,0,1,0.5333333333333333,0.43,0.6021333333333333,0
AUD765,TRIP122,2024-02-06 08:38:28,1468,62,normal,0,1,0.35555555555555557,1.792391689498254,61.666666666666664,74.0,12.503332889007368,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD767,TRIP123,2024-02-06 09:21:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD768,TRIP123,2024-02-06 09:25:30,270,57,normal,0,1,0.3,1.7558748556724915,53.5,57.0,4.949747468305833,0,0,0,0.26,0.0,0.26,0
AUD769,TRIP123,2024-02-06 09:30:00,540,68,conversation,0,2,0.4222222222222222,1.8325089127062364,58.333333333333336,68.0,9.073771725877465,0,0,0,0.41333333333333333,0.0,0.41333333333333333,1
AUD770,TRIP123,2024-02-06 09:34:30,810,64,conversation,0,2,0.37777777777777777,1.806179973983887,63.0,68.0,5.567764362830019,0,0,0,0.3866666666666667,0.0,0.3866666666666667,0
AUD771,TRIP123,2024-02-06 09:39:00,1080,65,conversation,0,2,0.3888888888888889,1.8129133566428555,65.66666666666667,68.0,2.0816659994661246,0,0,0,0.39333333333333337,0.0,0.39333333333333337,0
AUD772,TRIP123,2024-02-06 09:43:30,1350,55,normal,0,1,0.2777777777777778,1.7403626894942439,61.333333333333336,65.0,5.5075705472861,0,0,0,0.24666666666666667,0.0,0.24666666666666667,0
AUD773,TRIP123,2024-02-06 09:48:00,1620,47,quiet,0,0,0.18888888888888888,1.6720978579357175,55.666666666666664,65.0,9.018499505645787,0,0,0,0.11333333333333333,0.0,0.11333333333333333,0
AUD774,TRIP124,2024-02-06 10:28:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD775,TRIP124,2024-02-06 10:29:27,87,65,normal,0,1,0.3888888888888889,1.8129133566428555,57.0,65.0,11.313708498984761,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD776,TRIP124,2024-02-06 10:31:27,207,57,normal,0,1,0.3,1.7558748556724915,57.0,65.0,8.0,0,0,0,0.26,0.0,0.26,0
AUD777,TRIP124,2024-02-06 10:50:00,1320,49,quiet,0,0,0.2111111111111111,1.6901960800285136,57.0,65.0,8.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD778,TRIP125,2024-02-06 11:35:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD779,TRIP125,2024-02-06 11:40:12,312,61,normal,0,1,0.34444444444444444,1.7853298350107671,56.0,61.0,7.0710678118654755,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD780,TRIP125,2024-02-06 11:42:12,432,84,very_loud,60,4,0.6,1.9242792860618816,65.33333333333333,84.0,16.921386861996076,0,1,1,0.68,0.2,0.7208000000000001,1
AUD781,TRIP125,2024-02-06 11:43:12,492,74,conversation,0,2,0.4888888888888889,1.8692317197309762,73.0,84.0,11.5325625946708,0,0,0,0.45333333333333337,0.0,0.45333333333333337,0
AUD782,TRIP125,2024-02-06 12:02:00,1620,52,quiet,0,0,0.24444444444444444,1.7160033436347992,70.0,84.0,16.370705543744904,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD783,TRIP126,2024-02-06 12:42:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD784,TRIP126,2024-02-06 12:42:30,30,61,normal,0,1,0.34444444444444444,1.7853298350107671,56.5,61.0,6.363961030678928,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD785,TRIP126,2024-02-06 12:43:54,114,78,loud,38,3,0.5333333333333333,1.8920946026904804,63.666666666666664,78.0,13.203534880225574,0,0,0,0.56,0.12666666666666668,0.58128,1
AUD786,TRIP126,2024-02-06 12:44:54,174,65,normal,0,1,0.3888888888888889,1.8129133566428555,68.0,78.0,8.888194417315592,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD787,TRIP126,2024-02-06 13:03:00,1260,48,quiet,0,0,0.2,1.6812412373755872,63.666666666666664,78.0,15.044378795195678,0,0,0,0.12,0.0,0.12,0
AUD788,TRIP127,2024-02-06 13:49:00,0,47,quiet,0,0,0.18888888888888888,1.6720978579357175,47.0,47.0,0.0,0,0,0,0.11333333333333333,0.0,0.11333333333333333,0
AUD789,TRIP127,2024-02-06 13:55:00,360,63,normal,0,1,0.36666666666666664,1.7993405494535817,55.0,63.0,11.313708498984761,0,0,0,0.3,0.0,0.3,0
AUD790,TRIP127,2024-02-06 14:01:00,720,58,normal,0,1,0.3111111111111111,1.7634279935629373,56.0,63.0,8.18535277187245,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD791,TRIP127,2024-02-06 14:07:00,1080,62,conversation,0,2,0.35555555555555557,1.792391689498254,61.0,63.0,2.6457513110645907,0,0,0,0.3733333333333334,0.0,0.3733333333333334,0
AUD792,TRIP127,2024-02-06 14:13:00,1440,62,normal,0,1,0.35555555555555557,1.792391689498254,60.666666666666664,62.0,2.3094010767585034,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD793,TRIP127,2024-02-06 14:19:00,1800,59,normal,0,1,0.32222222222222224,1.7708520116421442,61.0,62.0,1.7320508075688794,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD794,TRIP127,2024-02-06 14:25:00,2160,51,quiet,0,0,0.23333333333333334,1.7075701760979363,57.333333333333336,62.0,5.6862407030773285,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD795,TRIP128,2024-02-06 14:56:00,0,48,quiet,0,0,0.2,1.6812412373755872,48.0,48.0,0.0,0,0,0,0.12,0.0,0.12,0
AUD796,TRIP128,2024-02-06 15:01:40,340,64,conversation,0,2,0.37777777777777777,1.806179973983887,56.0,64.0,11.313708498984761,0,0,0,0.3866666666666667,0.0,0.3866666666666667,0
AUD797,TRIP128,2024-02-06 15:07:20,680,56,normal,0,1,0.28888888888888886,1.7481880270062005,56.0,64.0,8.0,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD798,TRIP128,2024-02-06 15:13:00,1020,59,conversation,0,2,0.32222222222222224,1.7708520116421442,59.666666666666664,64.0,4.041451884327381,0,0,0,0.3533333333333334,0.0,0.3533333333333334,0
AUD799,TRIP128,2024-02-06 15:18:40,1360,62,normal,0,1,0.35555555555555557,1.792391689498254,59.0,62.0,2.9999999999999987,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD800,TRIP128,2024-02-06 15:24:20,1700,56,normal,0,1,0.28888888888888886,1.7481880270062005,59.0,62.0,2.9999999999999987,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD801,TRIP128,2024-02-06 15:30:00,2040,46,quiet,0,0,0.17777777777777778,1.662757831681574,54.666666666666664,62.0,8.08290376865476,0,0,0,0.10666666666666667,0.0,0.10666666666666667,0
AUD802,TRIP129,2024-02-06 15:03:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD803,TRIP129,2024-02-06 15:19:30,990,61,normal,0,1,0.34444444444444444,1.7853298350107671,55.0,61.0,8.48528137423857,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD804,TRIP129,2024-02-06 15:21:30,1110,78,loud,114,3,0.5333333333333333,1.8920946026904804,62.666666666666664,78.0,14.57166199626293,0,0,1,0.56,0.38,0.62384,1
AUD805,TRIP129,2024-02-06 15:33:00,1800,52,quiet,0,0,0.24444444444444444,1.7160033436347992,63.666666666666664,78.0,13.203534880225574,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD806,TRIP130,2024-02-06 16:10:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD807,TRIP130,2024-02-06 16:19:51,591,58,normal,0,1,0.3111111111111111,1.7634279935629373,55.5,58.0,3.5355339059327378,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD808,TRIP130,2024-02-06 16:21:51,711,87,very_loud,135,4,0.6333333333333333,1.9395192526186185,66.0,87.0,18.35755975068582,1,1,1,0.7,0.45,0.7945,1
AUD809,TRIP130,2024-02-06 16:22:51,771,75,conversation,0,2,0.5,1.8750612633917,73.33333333333333,87.0,14.571661996262929,0,0,0,0.46,0.0,0.46,0
AUD810,TRIP130,2024-02-06 16:30:05,1205,78,loud,86,3,0.5333333333333333,1.8920946026904804,80.0,87.0,6.244997998398403,0,0,1,0.56,0.2866666666666667,0.6081600000000001,0
AUD811,TRIP130,2024-02-06 16:31:05,1265,63,normal,0,1,0.36666666666666664,1.7993405494535817,72.0,78.0,7.937253933193776,0,0,0,0.3,0.0,0.3,0
AUD812,TRIP130,2024-02-06 16:46:00,2160,48,quiet,0,0,0.2,1.6812412373755872,63.0,78.0,15.000000000000002,0,0,0,0.12,0.0,0.12,0
AUD813,TRIP131,2024-02-06 17:17:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD814,TRIP131,2024-02-06 17:20:50,230,60,conversation,0,2,0.3333333333333333,1.7781512503836436,55.0,60.0,7.0710678118654755,0,0,0,0.36,0.0,0.36,0
AUD815,TRIP131,2024-02-06 17:24:40,460,59,normal,0,1,0.32222222222222224,1.7708520116421442,56.333333333333336,60.0,5.507570547286101,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD816,TRIP131,2024-02-06 17:28:30,690,64,normal,0,1,0.37777777777777777,1.806179973983887,61.0,64.0,2.645751311064588,0,0,0,0.30666666666666664,0.0,0.30666666666666664,1
AUD817,TRIP131,2024-02-06 17:32:20,920,58,conversation,0,2,0.3111111111111111,1.7634279935629373,60.333333333333336,64.0,3.2145502536643167,0,0,0,0.3466666666666667,0.0,0.3466666666666667,0
AUD818,TRIP131,2024-02-06 17:36:10,1150,57,normal,0,1,0.3,1.7558748556724915,59.666666666666664,64.0,3.78593889720018,0,0,0,0.26,0.0,0.26,0
AUD819,TRIP131,2024-02-06 17:40:00,1380,54,quiet,0,0,0.26666666666666666,1.7323937598229686,56.333333333333336,58.0,2.0816659994661277,0,0,0,0.16,0.0,0.16,0
AUD820,TRIP132,2024-02-06 06:24:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD821,TRIP132,2024-02-06 06:44:12,1212,58,normal,0,1,0.3111111111111111,1.7634279935629373,54.5,58.0,4.949747468305833,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD823,TRIP132,2024-02-06 06:45:00,1260,53,quiet,0,0,0.25555555555555554,1.724275869600789,54.0,58.0,3.605551275463989,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD822,TRIP132,2024-02-06 06:46:12,1332,72,conversation,68,2,0.4666666666666667,1.8573324964312685,61.0,72.0,9.848857801796104,0,0,1,0.44,0.22666666666666666,0.46992,1
AUD824,TRIP133,2024-02-06 07:31:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD825,TRIP133,2024-02-06 07:34:50,230,67,normal,0,1,0.4111111111111111,1.8260748027008264,58.0,67.0,12.727922061357855,0,0,0,0.32666666666666666,0.0,0.32666666666666666,0
AUD826,TRIP133,2024-02-06 07:38:40,460,60,conversation,0,2,0.3333333333333333,1.7781512503836436,58.666666666666664,67.0,9.073771725877467,0,0,0,0.36,0.0,0.36,0
AUD827,TRIP133,2024-02-06 07:42:30,690,65,normal,0,1,0.3888888888888889,1.8129133566428555,64.0,67.0,3.605551275463993,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD828,TRIP133,2024-02-06 07:46:20,920,63,conversation,0,2,0.36666666666666664,1.7993405494535817,62.666666666666664,65.0,2.516611478423589,0,0,0,0.38,0.0,0.38,0
AUD829,TRIP133,2024-02-06 07:50:10,1150,65,normal,0,1,0.3888888888888889,1.8129133566428555,64.33333333333333,65.0,1.1547005383792672,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD830,TRIP133,2024-02-06 07:54:00,1380,51,quiet,0,0,0.23333333333333334,1.7075701760979363,59.666666666666664,65.0,7.571877794400364,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD831,TRIP134,2024-02-06 08:38:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD832,TRIP134,2024-02-06 08:46:21,501,57,normal,0,1,0.3,1.7558748556724915,54.5,57.0,3.5355339059327378,0,0,0,0.26,0.0,0.26,0
AUD833,TRIP134,2024-02-06 08:48:21,621,78,loud,145,3,0.5333333333333333,1.8920946026904804,62.333333333333336,78.0,13.79613472438325,0,0,1,0.56,0.48333333333333334,0.6412000000000001,1
