sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon,accel_magnitude,accel_lateral,accel_magnitude_smooth,accel_lateral_smooth,accel_delta,is_harsh_brake,is_harsh_accel,is_lateral_swerve,is_moderate_event,motion_score,jerk_score,is_low_speed,is_stationary,harsh_event_rolling5,hour_of_day,minute_of_day,is_rush_hour,is_night,trip_progress_frac,near_trip_start,near_trip_end,audio_score_fused,is_noise_spike,is_argument_signal,is_sustained_noise,audio_level_db_fused,combined_score,stress_severity
ACC731,TRIP110,2024-02-06 08:50:00,0,0.3,0.1,9.8,0,13.0817,80.2732,0.31622776601683794,0.31622776601683794,0.518669010554818,0.518669010554818,0.0,0,0,0,0,0.14819114587280513,0.0,1,1,0.0,8,530,1,0,0.0,1,0,0.13333333333333333,0.0,0.0,0.0,50.0,0.14150513023004282,low
ACC732,TRIP110,2024-02-06 09:01:21,681,0.6,0.4,9.8,40,13.116,80.2896,0.7211102550927979,0.7211102550927979,1.749346225131699,1.735023739314859,1.230677214576881,0,0,0,1,0.4998132071804854,0.39158739383773267,0,0,0.0,9,541,1,0,0.34393939393939393,0,0,0.3,0.0,0.0,0.0,63.0,0.409897263949267,low
ACC733,TRIP110,2024-02-06 09:12:42,1362,3.6,2.1,9.2,16,13.1496,80.3085,4.210700654285461,4.167733196834941,2.2106036364594197,2.1962811506425797,0.4612574113277208,0,0,1,1,0.6316010389884056,0.14676682516809342,1,0,0.0,9,552,1,0,0.6878787878787879,0,0,0.46784000000000003,0.0,0.0,0.0,74.0,0.5579085714436232,medium
ACC734,TRIP110,2024-02-06 09:13:12,1392,1.5,0.8,9.8,28,13.1521,80.3108,1.7,1.7,2.075642806767433,2.061320320950593,-0.13496082969198664,0,0,1,1,0.5930408019335524,0.0429429902035142,0,0,0.0,9,553,1,0,0.703030303030303,0,0,0.46784000000000003,0.0,0.0,0.0,74.0,0.5367004410634538,medium
ACC735,TRIP110,2024-02-06 09:23:00,1980,0.3,0.1,9.8,0,13.1788,80.3257,0.31622776601683794,0.31622776601683794,1.008113883008419,1.008113883008419,-1.067528923759014,0,0,0,0,0.28803253800240547,0.3396754763554431,1,1,0.0,9,563,1,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.233417895901323,low
ACC736,TRIP111,2024-02-06 09:57:00,0,0.3,0.2,9.8,0,28.6135,77.2096,0.36055512754639896,0.36055512754639896,0.47182515851546447,0.47182515851546447,0.0,0,0,0,0,0.13480718814727558,0.0,1,1,0.0,9,597,1,0,0.0,1,0,0.16,0.0,0.0,0.0,54.0,0.14614395348100157,low
ACC737,TRIP111,2024-02-06 10:00:24,204,0.5,0.3,9.8,52,28.5963,77.193,0.58309518948453,0.58309518948453,1.3039382443206984,1.2988716430258698,0.8321130858052339,0,0,0,0,0.3725537840916281,0.2647688531072495,0,0,0.0,10,600,0,0,0.14059269469331495,1,0,0.2666666666666667,0.0,0.0,0.0,58.0,0.32490458125039545,low
ACC738,TRIP111,2024-02-06 10:03:49,409,2.6,1.4,9.5,11,28.5788,77.1778,2.968164415931166,2.95296461204668,1.556431198055197,1.5513645967603684,0.25249295373449865,0,0,1,1,0.4446946280157706,0.08034036589299906,1,0,0.0,10,603,0,0,0.28187456926257753,0,0,0.26802666666666664,0.0,0.0,0.0,56.0,0.36519404540867384,low
ACC739,TRIP111,2024-02-06 10:04:19,439,1.0,0.5,9.8,31,28.5806,77.1802,1.118033988749895,1.118033988749895,1.4366017341436803,1.4315351328488513,-0.11982946391151672,0,0,0,0,0.4104576383267658,0.038128362922698875,0,0,0.0,10,604,0,0,0.3025499655410062,0,0,0.26802666666666664,0.0,0.0,0.0,56.0,0.3463637010797212,low
ACC742,TRIP111,2024-02-06 10:16:00,1140,0.1,0.2,9.8,0,28.5172,77.1216,0.223606797749979,0.223606797749979,1.7300056891595486,1.7143187827498387,0.29340395501586825,0,0,0,1,0.494287339759871,0.09335777791729788,1,1,0.0,10,616,0,0,0.7856650585802895,0,0,0.13999999999999999,0.0,0.0,0.0,51.0,0.3348580368679291,low
ACC740,TRIP111,2024-02-06 10:20:41,1421,3.4,1.7,9.2,16,28.4906,77.0986,3.8483762809787714,3.8013155617496426,1.8989302532186476,1.8791246363864438,0.16892456405909906,0,0,1,1,0.5425515009196136,0.05374986146779383,1,0,0.0,10,620,0,0,0.9793246037215714,0,1,0.8788400000000001,1.0,1.0,0.0,97.0,0.6938813255057875,medium
ACC741,TRIP111,2024-02-06 10:21:11,1451,1.4,0.8,9.6,16,28.492,77.1009,1.624807680927192,1.6124515496597098,2.7365919809529817,2.706883555704676,0.8376617277343341,0,1,1,0,0.7818834231294234,0.26653436741646025,1,0,1.0,10,621,0,0,1.0,0,1,0.8788400000000001,1.0,1.0,0.0,97.0,0.825513882721183,high
ACC743,TRIP112,2024-02-06 10:04:00,0,0.3,0.1,9.8,0,22.5717,88.3656,0.31622776601683794,0.31622776601683794,0.5734450761543228,0.5612267704233465,0.0,0,0,0,0,0.16384145032980652,0.0,1,1,0.0,10,604,0,0,0.0,1,0,0.14666666666666667,0.0,0.0,0.0,52.0,0.15611279768139358,low
ACC744,TRIP112,2024-02-06 10:05:36,96,0.7,0.4,9.6,49,22.5769,88.3657,0.8306623862918078,0.8062257748298549,3.1257738299098485,3.083189550052746,2.5523287537555257,0,1,0,0,0.8930782371170995,0.8121217757686842,0,0,1.0,10,605,0,0,0.044444444444444446,1,0,0.28,0.0,0.0,0.0,60.0,0.6171930304144049,medium
ACC745,TRIP112,2024-02-06 10:07:13,193,6.7,4.6,8.5,19,22.5809,88.3683,8.230431337420901,8.127115109311545,4.152717091335106,4.0782852293284115,1.0269432614252572,0,1,1,0,1.0,0.32676158345793127,1,0,2.0,10,607,0,0,0.08935185185185185,1,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.664,medium
ACC746,TRIP112,2024-02-06 10:07:43,223,2.7,1.9,9.0,33,22.5826,88.3702,3.397057550292606,3.3015148038438356,3.950365228487829,3.8840789036351198,-0.2023518628472769,1,0,1,0,1.0,0.06438604507504306,0,0,3.0,10,607,0,0,0.10324074074074074,1,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.664,medium
ACC747,TRIP112,2024-02-06 10:40:00,2160,0.2,0.1,9.8,0,22.6687,88.4051,0.223606797749979,0.223606797749979,1.8103321740212932,1.7625608007969067,-2.1400330544665356,0,0,0,1,0.5172377640060838,0.68093400657724,1,1,3.0,10,640,0,0,1.0,0,1,0.1733333333333333,0.0,0.0,0.0,56.0,0.3624807702033461,low
ACC748,TRIP113,2024-02-06 11:11:00,0,0.4,0.2,9.8,0,28.6148,77.2104,0.447213595499958,0.447213595499958,0.5398345637668169,0.5398345637668169,0.0,0,0,0,0,0.15423844679051912,0.0,1,1,0.0,11,671,0,0,0.0,1,0,0.13333333333333333,0.0,0.0,0.0,50.0,0.1448311457347855,low
ACC749,TRIP113,2024-02-06 11:18:42,462,0.6,0.2,9.8,49,28.6409,77.2335,0.6324555320336759,0.6324555320336759,1.7471331789568658,1.7326403946428115,1.2072986151900489,0,0,0,1,0.49918090827339023,0.3841485912849337,0,0,0.0,11,678,0,0,0.4052631578947368,0,0,0.2733333333333333,0.0,0.0,0.0,59.0,0.39754949955036467,low
ACC750,TRIP113,2024-02-06 11:26:25,925,3.6,2.0,9.2,24,28.6678,77.2572,4.161730409336963,4.1182520563948,2.129307895473854,2.1053183908927764,0.3821747165169882,0,0,1,1,0.6083736844211012,0.12160361747090159,0,0,0.0,11,686,0,0,0.8114035087719298,0,0,0.7649066666666666,0.0,1.0,1.0,83.0,0.6788135264316058,medium
ACC751,TRIP113,2024-02-06 11:26:55,955,1.4,0.7,9.5,18,28.6702,77.2584,1.5937377450509227,1.5652475842498528,2.038674427311428,2.0146849227303503,-0.09063346816242612,0,0,1,1,0.5824784078032651,0.028838531478298065,1,0,0.0,11,686,0,0,0.8377192982456141,0,0,0.7649066666666666,0.0,1.0,1.0,83.0,0.6645711242917958,medium
ACC752,TRIP113,2024-02-06 11:30:00,1140,0.3,0.2,9.8,0,28.6818,77.2677,0.36055512754639896,0.36055512754639896,0.9771464362986606,0.9629013558981256,-1.0615279910127673,0,0,0,0,0.2791846960853316,0.3377660482886318,1,1,0.0,11,690,0,0,1.0,0,1,0.12,0.0,0.0,0.0,48.0,0.20755158284693237,low
ACC753,TRIP114,2024-02-06 12:18:00,0,0.2,0.2,9.8,0,17.3847,78.4869,0.28284271247461906,0.28284271247461906,0.583009399553702,0.5715376195894408,0.0,0,0,0,0,0.1665741141582006,0.0,1,1,0.0,12,738,0,0,0.0,1,0,0.13333333333333333,0.0,0.0,0.0,50.0,0.15161576278701033,low
ACC754,TRIP114,2024-02-06 12:23:00,300,0.7,0.5,9.6,41,17.3686,78.4758,0.8831760866327849,0.8602325267042626,0.5519722492213467,0.5300962782262799,-0.031037150332355323,0,0,0,0,0.15770635692038476,0.009875665744713996,0,0,0.0,12,743,0,0,0.16666666666666666,0,0,0.26,0.0,0.0,0.0,57.0,0.20373849630621163,low
ACC755,TRIP114,2024-02-06 12:28:00,600,0.4,0.2,9.6,48,17.3536,78.4656,0.4898979485566361,0.447213595499958,0.6402655308981958,0.6153208676392237,0.08829328167684913,0,0,0,0,0.18293300882805594,0.028093910942444202,0,0,0.0,12,748,0,0,0.3333333333333333,0,0,0.2866666666666667,0.0,0.0,0.0,61.0,0.22961315485543077,low
ACC756,TRIP114,2024-02-06 12:33:00,900,0.5,0.2,9.7,57,17.3374,78.4551,0.5477225575051664,0.5385164807134505,0.5975346498629591,0.5712470217138201,-0.0427308810352367,0,0,0,0,0.17072418567513117,0.013596476917573765,0,0,0.0,12,753,0,0,0.5,0,0,0.38,0.0,0.0,0.0,63.0,0.26489830212132215,low
ACC757,TRIP114,2024-02-06 12:38:00,1200,0.7,0.2,9.6,52,17.3198,78.4449,0.7549834435270751,0.7280109889280517,0.5795319651287697,0.5635971794511436,-0.018002684734189422,0,0,0,0,0.16558056146536276,0.005728248084585935,0,0,0.0,12,758,0,0,0.6666666666666666,0,0,0.3733333333333334,0.0,0.0,0.0,62.0,0.2590693088059496,low
ACC758,TRIP114,2024-02-06 12:43:00,1500,0.3,0.3,9.7,38,17.3046,78.4333,0.43588989435406766,0.4242640687119285,0.47149337854370726,0.45862728512998646,-0.10803858658506243,0,0,0,0,0.13471239386963066,0.034376640806909095,0,0,0.0,12,763,0,0,0.8333333333333334,0,0,0.31333333333333335,0.0,0.0,0.0,65.0,0.21509181662829688,low
ACC759,TRIP114,2024-02-06 12:48:00,1800,0.1,0.2,9.8,0,17.288,78.4219,0.223606797749979,0.223606797749979,0.32974834605202336,0.32393543323095386,-0.1417450324916839,0,0,0,0,0.09421381315772095,0.045101645829972246,1,1,0.0,12,768,0,0,1.0,0,1,0.12666666666666665,0.0,0.0,0.0,49.0,0.10881759723674653,low
ACC760,TRIP115,2024-02-06 13:25:00,0,0.2,0.1,9.8,0,13.0833,80.2702,0.223606797749979,0.223606797749979,0.3463241868661612,0.32393543323095375,0.0,0,0,0,0,0.09894976767604605,0.0,1,1,0.0,13,805,0,0,0.0,1,0,0.13999999999999999,0.0,0.0,0.0,51.0,0.11742237222182533,low
ACC761,TRIP115,2024-02-06 13:28:00,180,0.3,0.3,9.6,36,13.0732,80.2571,0.4690415759823434,0.4242640687119285,0.3799539897440935,0.36502815398728855,0.033629802877932324,0,0,0,0,0.10855828278402671,0.010700618089182578,0,0,0.0,13,808,0,0,0.16666666666666666,0,0,0.32,0.0,0.0,0.0,66.0,0.2037070555312147,low
ACC762,TRIP115,2024-02-06 13:31:00,360,0.4,0.2,9.8,49,13.0631,80.2429,0.447213595499958,0.447213595499958,0.6109234368244899,0.5886349517372675,0.2309694470803964,0,0,0,0,0.17454955337842568,0.07349183260002935,0,0,0.0,13,811,0,0,0.3333333333333333,0,0,0.2666666666666667,0.0,0.0,0.0,58.0,0.21600225435813414,low
ACC763,TRIP115,2024-02-06 13:34:00,540,0.8,0.4,9.6,59,13.0528,80.2292,0.9165151389911683,0.894427190999916,0.6680137194114706,0.6499723465098987,0.05709028258698068,0,0,0,0,0.19086106268899158,0.018165474022675893,0,0,0.0,13,814,0,0,0.5,0,0,0.2866666666666667,0.0,0.0,0.0,61.0,0.2339735844789454,low
ACC764,TRIP115,2024-02-06 13:37:00,720,0.6,0.1,9.6,52,13.0441,80.2165,0.6403124237432852,0.6082762530298219,0.7897438010660166,0.7696430729531976,0.12173008165454602,0,0,0,0,0.22564108601886187,0.03873311771937436,0,0,0.0,13,817,0,0,0.6666666666666666,0,0,0.2733333333333333,0.0,0.0,0.0,59.0,0.24710259731037404,low
ACC765,TRIP115,2024-02-06 13:40:00,900,0.7,0.4,9.7,43,13.0328,80.2025,0.8124038404635961,0.8062257748298549,0.5785196588938335,0.565781580111432,-0.2112241421721831,0,0,0,0,0.16529133111252386,0.06720910273556446,0,0,0.0,13,820,0,0,0.8333333333333334,0,0,0.41333333333333333,0.0,0.0,0.0,68.0,0.27691023211188814,low
ACC766,TRIP115,2024-02-06 13:43:00,1080,0.2,0.2,9.8,0,13.0234,80.1872,0.28284271247461906,0.28284271247461906,0.5476232764691076,0.544534243652237,-0.03089638242472592,0,0,0,0,0.1564637932768879,0.009830875008823481,1,1,0.0,13,823,0,0,1.0,0,1,0.12,0.0,0.0,0.0,48.0,0.14005508630228836,low
ACC767,TRIP116,2024-02-06 14:32:00,0,0.2,0.2,9.8,0,23.0244,72.5701,0.28284271247461906,0.28284271247461906,0.4615775681089521,0.45764912225414744,0.0,0,0,0,0,0.13187930517398633,0.0,1,1,0.0,14,872,0,0,0.0,1,0,0.16666666666666666,0.0,0.0,0.0,55.0,0.14753361784569247,low
ACC768,TRIP116,2024-02-06 14:37:09,309,0.6,0.2,9.7,41,23.036,72.578,0.6403124237432851,0.6324555320336759,1.822093937619374,1.795811399835958,1.3605163695104219,0,0,0,1,0.5205982678912497,0.43290072579537303,0,0,0.0,14,877,0,0,0.1355263157894737,1,0,0.26,0.0,0.0,0.0,57.0,0.4033290473401874,low
ACC769,TRIP116,2024-02-06 14:42:19,619,4.0,2.0,9.0,20,23.0504,72.5841,4.5431266766402185,4.47213595499958,2.332424938368403,2.2978152896776955,0.5103310007490289,0,0,1,1,0.6664071252481152,0.1623814792464659,0,0,0.0,14,882,0,0,0.27149122807017545,0,0,0.3053133333333333,0.0,0.0,1.0,59.0,0.5039149188864634,medium
ACC770,TRIP116,2024-02-06 14:42:49,649,1.6,0.8,9.5,16,23.0523,72.586,1.8138357147217057,1.788854381999832,2.2132683679455143,2.18127768315801,-0.11915657042288874,0,0,1,1,0.6323623908415755,0.03791425592175565,1,0,0.0,14,882,0,0,0.28464912280701754,0,0,0.3053133333333333,0.0,0.0,1.0,59.0,0.4851903149628666,medium
ACC771,TRIP116,2024-02-06 15:10:00,2280,0.2,0.2,9.8,0,23.1232,72.6209,0.28284271247461906,0.28284271247461906,1.0483392135981622,1.035848547237225,-1.1649291543473521,0,0,0,0,0.2995254895994749,0.37066711413301806,1,1,0.0,15,910,0,0,1.0,0,1,0.14666666666666667,0.0,0.0,0.0,52.0,0.23073901927971122,low
ACC772,TRIP117,2024-02-06 15:39:00,0,0.4,0.1,9.8,0,19.0752,72.8755,0.4123105625617661,0.4123105625617661,0.5735787426983598,0.5415654779058515,0.0,0,0,0,0,0.16387964077095996,0.0,1,1,0.0,15,939,0,0,0.0,1,0,0.13999999999999999,0.0,0.0,0.0,51.0,0.15313380242402796,low
ACC773,TRIP117,2024-02-06 15:46:03,423,0.6,0.3,9.5,39,19.0539,72.8894,0.7348469228349537,0.6708203932499369,3.308703195624052,3.2550988614236656,2.7351244529256924,0,1,0,0,0.9453437701783006,0.8702852735526273,0,0,1.0,15,946,0,0,0.22741935483870968,0,0,0.28,0.0,0.0,0.0,60.0,0.6459390735980653,medium
ACC774,TRIP117,2024-02-06 15:53:06,846,7.3,4.7,8.5,11,19.0311,72.9016,8.778952101475436,8.682165628459295,4.365232654008285,4.273324395460391,1.0565294583842326,0,1,1,0,1.0,0.33617557245805935,1,0,2.0,15,953,0,0,0.45483870967741935,0,0,0.5728,0.0,0.0,1.0,74.0,0.80776,high
ACC775,TRIP117,2024-02-06 15:53:36,876,2.9,1.9,8.9,18,19.0327,72.9041,3.581898937714463,3.4669871646719432,4.16742413180907,4.096858049789516,-0.19780852219921474,1,0,1,0,1.0,0.06294040611901235,1,0,3.0,15,953,0,0,0.47096774193548385,0,0,0.5728,0.0,0.0,1.0,74.0,0.80776,high
ACC776,TRIP117,2024-02-06 16:10:00,1860,0.1,0.1,9.8,0,18.9798,72.9298,0.14142135623730953,0.14142135623730953,1.8616601469758862,1.8042042604546262,-2.3057639848331837,0,0,0,1,0.5319028991359674,0.7336676903831039,1,1,3.0,16,970,0,0,1.0,0,1,0.15333333333333332,0.0,0.0,0.0,53.0,0.3615465945247821,low
ACC777,TRIP118,2024-02-06 16:46:00,0,0.3,0.1,9.8,0,13.084,80.2715,0.31622776601683794,0.31622776601683794,0.3872426677562112,0.364269164289302,0.0,0,0,0,0,0.11064076221606034,0.0,1,1,0.0,16,1006,0,0,0.0,1,0,0.15333333333333332,0.0,0.0,0.0,53.0,0.12985241921883317,low
ACC778,TRIP118,2024-02-06 16:53:03,423,0.4,0.1,9.6,43,13.1038,80.2813,0.4582575694955845,0.4123105625617661,1.5361810793495285,1.5099512967760822,1.1489384115933174,0,0,0,1,0.438908879814151,0.3655790429422835,0,0,0.0,16,1013,0,0,0.24310344827586206,0,0,0.29333333333333333,0.0,0.0,0.0,62.0,0.3733998838977831,low
ACC779,TRIP118,2024-02-06 17:00:07,847,3.4,1.7,9.3,10,13.125,80.2915,3.8340579025361627,3.8013155617496426,1.9703189592185373,1.9430585221505865,0.43413787986900876,0,0,1,1,0.5629482740624392,0.1381377008776363,1,0,0.0,17,1020,1,0,0.4867816091954023,0,0,0.31360000000000005,0.0,0.0,1.0,60.0,0.4507415507343416,medium
ACC780,TRIP118,2024-02-06 17:00:37,877,1.5,0.6,9.7,35,13.1266,80.2938,1.6186414056238645,1.6155494421403511,3.299682041081057,3.269254894636674,1.3293630818625197,0,1,1,0,0.9427662974517306,0.42298810648705715,0,0,1.0,17,1020,1,0,0.5040229885057471,0,0,0.31360000000000005,0.0,0.0,1.0,60.0,0.6596414635984519,medium
ACC781,TRIP118,2024-02-06 17:07:27,1287,3.8,2.2,9.1,33,13.148,80.3032,4.4463468150831424,4.39089968002003,2.6132707185456305,2.5852448968713237,-0.6864113225354265,1,0,1,0,0.746648776727323,0.21840822086299183,0,0,2.0,17,1027,1,0,0.7396551724137931,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.5246568272000276,medium
ACC782,TRIP118,2024-02-06 17:07:57,1317,1.5,0.9,9.5,20,13.1497,80.3053,1.7748239349298849,1.7492855684535902,2.148259182587669,2.121264015407866,-0.46501153595796163,0,0,1,1,0.6137883378821911,0.14796134462671803,0,0,2.0,17,1027,1,0,0.756896551724138,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.45158358583520514,medium
ACC783,TRIP118,2024-02-06 17:15:00,1740,0.2,0.1,9.8,0,13.1709,80.3125,0.223606797749979,0.223606797749979,0.9992153663399321,0.9864461831017848,-1.1490438162477368,0,0,0,0,0.285490104668552,0.36561258149604364,1,1,2.0,17,1035,1,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.2320195575677036,low
ACC784,TRIP119,2024-02-06 17:53:00,0,0.1,0.1,9.8,0,13.0831,80.2699,0.14142135623730953,0.14142135623730953,0.2439157588755428,0.21213203435596428,0.0,0,0,0,0,0.06969021682158365,0.0,1,1,0.0,17,1073,1,0,0.0,1,0,0.13333333333333333,0.0,0.0,0.0,50.0,0.098329619251871,low
ACC785,TRIP119,2024-02-06 17:58:00,300,0.2,0.2,9.6,37,13.0672,80.2844,0.34641016151377607,0.28284271247461906,0.35409592746829627,0.3209268498084597,0.11018016859275348,0,0,0,0,0.1011702649909418,0.035058067672661085,0,0,0.0,17,1078,1,0,0.16666666666666666,0,0,0.24666666666666667,0.0,0.0,0.0,55.0,0.166643645745018,low
ACC786,TRIP119,2024-02-06 18:03:00,600,0.5,0.2,9.6,57,13.0509,80.2973,0.5744562646538033,0.5385164807134505,0.5305622731391723,0.48722387231045144,0.176466345670876,0,0,0,0,0.15158922089690635,0.05614956999515486,0,0,0.0,18,1083,1,0,0.3333333333333333,0,0,0.39333333333333337,0.0,0.0,0.0,65.0,0.2603740714932985,low
ACC787,TRIP119,2024-02-06 18:08:00,900,0.5,0.4,9.6,59,13.0356,80.3125,0.6708203932499373,0.6403124237432849,0.6122948787379009,0.5873080313137552,0.08173260559872864,0,0,0,0,0.17494139392511454,0.026006378958577877,0,0,0.0,18,1088,1,0,0.5,0,0,0.2866666666666667,0.0,0.0,0.0,61.0,0.225217766658813,low
ACC788,TRIP119,2024-02-06 18:13:00,1200,0.3,0.5,9.7,56,13.018,80.3248,0.5916079783099618,0.58309518948453,0.5455313700790979,0.513211793081551,-0.06676350865880298,0,0,0,0,0.1558661057368851,0.021243383764240766,0,0,0.0,18,1093,1,0,0.6666666666666666,0,0,0.38,0.0,0.0,0.0,63.0,0.2567263581552868,low
ACC789,TRIP119,2024-02-06 18:18:00,1500,0.3,0.1,9.6,43,13.0029,80.3387,0.3741657386773947,0.31622776601683794,0.4273338276680649,0.405183573839402,-0.11819754241103303,0,0,0,0,0.12209537933373282,0.037609104192828036,0,0,0.0,18,1098,1,0,0.8333333333333334,0,0,0.4066666666666667,0.0,0.0,0.0,67.0,0.25015245863355307,low
ACC790,TRIP119,2024-02-06 18:23:00,1800,0.3,0.1,9.8,0,12.9873,80.3531,0.31622776601683794,0.31622776601683794,0.3451967523471164,0.31622776601683794,-0.0821370753209485,0,0,0,0,0.09862764352774754,0.026135076591502524,1,1,0.0,18,1103,1,0,1.0,0,1,0.13999999999999999,0.0,0.0,0.0,51.0,0.11724520394026115,low
ACC791,TRIP120,2024-02-06 06:00:00,0,0.3,0.1,9.8,0,28.6134,77.2115,0.31622776601683794,0.31622776601683794,0.4453420153353206,0.440956595483038,0.0,0,0,0,0,0.1272405758100916,0.0,1,1,0.0,6,360,0,0,0.0,1,0,0.16666666666666666,0.0,0.0,0.0,55.0,0.1449823166955504,low
ACC792,TRIP120,2024-02-06 06:08:22,502,0.4,0.4,9.7,48,28.5903,77.2318,0.5744562646538032,0.5656854249492381,1.340925327781269,1.3294527014559632,0.8955833124459484,0,0,0,0,0.3831215222232197,0.2849643522536871,0,0,0.0,6,368,0,0,0.2698924731182796,0,0,0.2666666666666667,0.0,0.0,0.0,58.0,0.3307168372227709,low
ACC793,TRIP120,2024-02-06 06:16:44,1004,2.6,1.7,9.4,24,28.5676,77.2555,3.132091952673165,3.1064449134018135,1.6531815419803786,1.6417089156550728,0.31225621419910965,0,0,1,1,0.47233758342296533,0.0993563508607785,0,0,0.0,6,376,0,0,0.5397849462365591,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.3737856708826309,low
ACC794,TRIP120,2024-02-06 06:17:14,1034,1.1,0.6,9.8,20,28.5688,77.2573,1.252996408614167,1.252996408614167,1.5362317196791038,1.5276827065886531,-0.11694982230127482,0,0,0,1,0.43892334847974396,0.037212093944948274,0,0,0.0,6,377,0,0,0.5559139784946237,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.3554078416638592,low
ACC795,TRIP120,2024-02-06 06:31:00,1860,0.2,0.1,9.8,0,28.5281,77.2946,0.223606797749979,0.223606797749979,0.738301603182073,0.738301603182073,-0.7979301164970307,0,0,0,0,0.21094331519487802,0.2538922237957719,1,1,0.0,6,391,0,0,1.0,0,1,0.15333333333333332,0.0,0.0,0.0,53.0,0.1850188233571829,low
ACC796,TRIP121,2024-02-06 07:07:00,0,0.3,0.2,9.8,0,18.5208,73.8568,0.36055512754639896,0.36055512754639896,0.5610662190663949,0.5610662190663949,0.0,0,0,0,0,0.16030463401896997,0.0,1,1,0.0,7,427,1,0,0.0,1,0,0.13999999999999999,0.0,0.0,0.0,51.0,0.15116754871043347,low
ACC797,TRIP121,2024-02-06 07:10:10,190,0.7,0.3,9.8,39,18.5331,73.8409,0.7615773105863908,0.7615773105863908,0.6365110751779904,0.6279032495730602,0.07544485611159557,0,0,0,0,0.18186030719371155,0.02400568908993713,0,0,0.0,7,430,1,0,0.16666666666666666,0,0,0.36,0.0,0.0,0.0,60.0,0.2620231689565414,low
ACC798,TRIP121,2024-02-06 07:13:20,380,0.7,0.3,9.6,50,18.5464,73.8263,0.7874007874011814,0.7615773105863908,0.7106910958240341,0.7020832702191039,0.07418002064604368,0,0,0,0,0.20305459880686688,0.023603232931878423,0,0,0.0,7,433,1,0,0.3333333333333333,0,0,0.32,0.0,0.0,0.0,66.0,0.2556800293437768,low
ACC799,TRIP121,2024-02-06 07:16:30,570,0.3,0.5,9.8,58,18.5607,73.8118,0.58309518948453,0.58309518948453,0.6201313084807825,0.5972953651902929,-0.09055978734325165,0,0,0,0,0.17718037385165214,0.028815087085556725,0,0,0.0,7,436,1,0,0.5,0,0,0.3466666666666667,0.0,0.0,0.0,58.0,0.25344920561840867,low
ACC800,TRIP121,2024-02-06 07:19:40,760,0.2,0.4,9.6,55,18.5731,73.7962,0.4898979485566361,0.447213595499958,0.560423130356996,0.5461950126714367,-0.05970817812378648,0,0,0,0,0.16012089438771313,0.018998458397827152,0,0,0.0,7,439,1,0,0.6666666666666666,0,0,0.29333333333333333,0.0,0.0,0.0,62.0,0.22006649191324223,low
ACC801,TRIP121,2024-02-06 07:22:50,950,0.6,0.1,9.8,44,18.5861,73.7831,0.6082762530298219,0.6082762530298219,0.440593666445479,0.4263655487599196,-0.119829463911517,0,0,0,0,0.12588390469870828,0.038128362922698965,0,0,0.0,7,442,1,0,0.8333333333333334,0,0,0.31333333333333335,0.0,0.0,0.0,65.0,0.21023614758428957,low
ACC802,TRIP121,2024-02-06 07:26:00,1140,0.2,0.1,9.8,0,18.5988,73.7668,0.223606797749979,0.223606797749979,0.4159415253899005,0.4159415253899004,-0.024652141055578503,0,0,0,0,0.11884043582568585,0.007844028924995671,1,1,0.0,7,446,1,0,1.0,0,1,0.10666666666666667,0.0,0.0,0.0,46.0,0.11336223970412722,low
ACC803,TRIP122,2024-02-06 08:14:00,0,0.2,0.1,9.8,0,13.0814,80.27,0.223606797749979,0.223606797749979,0.5271345920208934,0.5149162862899169,0.0,0,0,0,0,0.150609883434541,0.0,1,1,0.0,8,494,1,0,0.0,1,0,0.14666666666666667,0.0,0.0,0.0,52.0,0.14883543588899756,low
ACC804,TRIP122,2024-02-06 08:19:04,304,0.7,0.4,9.6,48,13.0632,80.2855,0.8306623862918078,0.8062257748298549,1.6363787458403545,1.6125730418372626,1.109244153819461,0,0,0,1,0.46753678452581554,0.35294878476582764,0,0,0.0,8,499,1,0,0.2114047287899861,0,0,0.29333333333333333,0.0,0.0,0.0,62.0,0.38914523148919855,low
ACC805,TRIP122,2024-02-06 08:24:09,609,3.3,1.9,9.2,19,13.0429,80.3,3.8548670534792766,3.807886552931954,2.055131432821986,2.0301982112617165,0.4187526869816316,0,0,1,1,0.5871804093777103,0.13324230871866943,1,0,0.0,8,504,1,0,0.4235048678720445,0,0,0.7272000000000001,0.0,1.0,1.0,83.0,0.6501892251577408,medium
ACC806,TRIP122,2024-02-06 08:24:39,639,1.3,0.7,9.7,29,13.045,80.3028,1.4798648586948744,1.47648230602334,2.7079990161234737,2.685817927909234,0.6528675833014876,0,1,0,0,0.7737140046067068,0.2077349872395785,0,0,1.0,8,504,1,0,0.4443671766342142,0,0,0.7272000000000001,0.0,1.0,1.0,83.0,0.7527827025336888,high
